timestamp ,longitude ,latitude ,altitude ,RH ,Temperature ,iAQ-Core status ,CO2 ppm ,TVOC ppb ,PM 2.5 (ug/m3) ,PM 10 (ug/m3) 
2019-02-28 15:56:34,10.437514858118695,63.42230262485718,138.800003,18.920898,25.208435,0,453,126,1,2
2019-02-28 15:57:45,10.437572153898207,63.42235992063671,139.199997,18.945312,25.218506,0,460,128,1,2
2019-02-28 15:58:57,10.437514858118695,63.42235992063671,140.699997,18.804932,25.228576999999998,0,454,127,1,2
2019-02-28 16:00:12,10.437171083441612,63.42235992063671,143.600006,18.682861,25.742188,0,461,128,1,2
2019-02-28 16:01:27,10.437514858118695,63.42230262485718,122.400002,18.64624,25.742188,0,450,125,1,2
2019-02-28 16:02:43,10.437686745457231,63.42253180797525,120.699997,18.536376999999998,25.7724,0,457,127,1,2
2019-02-28 16:03:54,10.437629449677722,63.42224532907768,117.800003,18.560791000000002,25.762329,0,468,130,1,2
2019-02-28 16:05:05,10.437629449677722,63.42235992063671,118.099998,18.658447,25.752257999999998,0,450,125,1,2
2019-02-28 16:06:20,10.437858632795773,63.42247451219573,111.800003,18.713379,25.742188,0,453,126,1,2
2019-02-28 16:07:35,10.437572153898207,63.42224532907768,111.300003,18.719482,25.248718,0,450,125,1,2
2019-02-28 16:08:47,10.438030520134312,63.42241721641621,110.5,18.609619,25.762329,0,460,128,1,2
2019-02-28 16:09:58,10.437915928575286,63.42258910375475,106.300003,18.591309,25.762329,0,450,125,1,2
2019-02-28 16:11:10,10.437915928575286,63.42264639953427,105.199997,18.554688,25.248718,0,451,126,1,2
2019-02-28 16:12:21,10.437915928575286,63.42253180797525,98.5,18.426514,25.742188,0,453,126,1,2
2019-02-28 16:13:36,10.43728567500064,63.42207344173914,103.0,18.609619,25.742188,0,457,127,1,2
2019-02-28 16:14:51,10.437572153898207,63.42201614595964,106.5,18.621826000000002,25.248718,0,456,127,1,2
2019-02-28 16:16:07,10.437858632795773,63.42264639953427,115.300003,18.670654000000003,25.248718,0,450,125,1,2
2019-02-28 16:17:18,10.437342970780154,63.42218803329817,110.099998,18.554688,25.248718,0,455,127,1,2
2019-02-28 16:18:33,10.438087815913823,63.42115670926693,94.099998,18.658447,25.248718,0,457,127,1,2
2019-02-28 16:19:48,10.437342970780154,63.42241721641621,95.199997,18.658447,25.248718,0,452,126,1,2
2019-02-28 16:21:04,10.437686745457231,63.42218803329817,108.900002,18.609619,25.742188,0,461,128,1,2
2019-02-28 16:22:15,10.437686745457231,63.42218803329817,103.5,18.603516,25.248718,0,450,125,1,2
2019-02-28 16:23:26,10.437514858118695,63.42230262485718,132.199997,18.603516,25.248718,0,461,128,1,2
2019-02-28 16:24:41,10.437056491882588,63.42121400504644,129.399994,18.579102,25.742188,0,453,126,1,2
2019-02-28 16:25:57,10.437744041236746,63.42218803329817,108.0,18.579102,25.742188,0,454,127,1,2
2019-02-28 16:27:12,10.437629449677722,63.42213073751864,101.400002,18.572998000000002,25.248718,0,455,127,1,2
2019-02-28 16:28:23,10.437801337016259,63.42235992063671,104.0,18.389893,25.792542,0,450,125,1,2
2019-02-28 16:29:38,10.437744041236746,63.42235992063671,95.0,18.078613,25.842896,0,450,125,1,2
2019-02-28 16:30:54,10.437629449677722,63.42235992063671,100.400002,17.86499,25.883179000000002,0,453,126,1,2
2019-02-28 16:32:09,10.437915928575286,63.42218803329817,106.300003,18.096923999999998,25.822754,0,457,127,1,2
